"","ID","Plant","Time","Sex","piercing","lon","lat","ele","waypoint","Hummingbird","Date"
"1145","STLL1266","Columnea ciliata","6:57",NA,"",-78.598719,0.115977,1911.12146,NA,"Phaethornis syrmatophorus",2018-02-25
"1146","STLL1266","Columnea ciliata","7:26",NA,"",-78.598719,0.115977,1911.12146,NA,"Coeligena wilsoni",2018-02-25
"1147","STLL1266","Columnea ciliata","11:20",NA,"",-78.598719,0.115977,1911.12146,NA,"Phaethornis syrmatophorus",2018-02-25
"1148","STLL1266","Columnea ciliata","11:48",NA,"",-78.598719,0.115977,1911.12146,NA,"Coeligena wilsoni",2018-02-25
"1149","STLL1266","Columnea ciliata","13:21",NA,"",-78.598719,0.115977,1911.12146,NA,"Phaethornis syrmatophorus",2018-02-25
"1150","STLL1266","Columnea ciliata","15:43",NA,"",-78.598719,0.115977,1911.12146,NA,"Phaethornis syrmatophorus",2018-02-25
"1151","STLL1266","Columnea ciliata","17:19",NA,"",-78.598719,0.115977,1911.12146,NA,"Coeligena wilsoni",2018-02-25
"1152","STLL1266","Columnea ciliata","17:42",NA,"",-78.598719,0.115977,1911.12146,NA,"Phaethornis syrmatophorus",2018-02-25
"1153","STLL1438","Columnea ciliata","9:26",NA,"",-78.595797,0.115188,1823.79187,NA,"Coeligena wilsoni",2018-02-25
"1154","STLL9314","Columnea ciliata","9:23",NA,"",-78.595491,0.114836,1784.850586,NA,"Coeligena wilsoni",2018-02-23
"1155","STLL9314","Columnea ciliata","11:42",NA,"",-78.595491,0.114836,1784.850586,NA,"Coeligena wilsoni",2018-02-23
"1156","STLL9314","Columnea ciliata","12:28",NA,"",-78.595491,0.114836,1784.850586,NA,"Phaethornis syrmatophorus",2018-02-23
"1157","STLL9314","Columnea ciliata","17:19",NA,"",-78.595491,0.114836,1784.850586,NA,"Coeligena wilsoni",2018-02-23
"1158","STLL9314","Columnea ciliata","11:16",NA,"",-78.595491,0.114836,1784.850586,NA,"Coeligena wilsoni",2018-02-24
"1159","STLL9314","Columnea ciliata","8:31",NA,"",-78.595491,0.114836,1784.850586,NA,"Coeligena wilsoni",2018-02-25
"1160","STLL1267","Columnea kucyniakii","10:19",NA,"y",-78.598399,0.116334,1904.203003,NA,"Aglaiocercus coelestis",2018-02-28
"1161","STLL1267","Columnea kucyniakii","9:42",NA,"",-78.598399,0.116334,1904.203003,NA,"Phaethornis syrmatophorus",2018-03-01
"1162","STLL1439","Columnea ciliata","8:21",NA,"y",-78.595783,0.115307,1804.242432,NA,"Aglaiocercus coelestis",2018-02-27
"1163","STLL1439","Columnea ciliata","14:00",NA,"y",-78.595783,0.115307,1804.242432,NA,"Aglaiocercus coelestis",2018-02-27
"1164","STLL1439","Columnea ciliata","15:35",NA,"y",-78.595783,0.115307,1804.242432,NA,"Aglaiocercus coelestis",2018-02-28
"1165","STLL1439","Columnea ciliata","10:55",NA,"y",-78.595783,0.115307,1804.242432,NA,"Aglaiocercus coelestis",2018-03-01
"1166","STLL1269","Besleria solanoides","11:31",NA,"",-78.599775,0.11654,1948.042603,NA,"Ocreatus underwoodii",2018-03-16
"1167","STLL1269","Besleria solanoides","10:29",NA,"",-78.599775,0.11654,1948.042603,NA,"Ocreatus underwoodii",2018-03-16
"1168","STLL1269","Besleria solanoides","12:26",NA,"",-78.599775,0.11654,1948.042603,NA,"Ocreatus underwoodii",2018-03-16
"1169","STLL1269","Besleria solanoides","11:01",NA,"",-78.599775,0.11654,1948.042603,NA,"Ocreatus underwoodii",2018-03-18
"1170","STLL1269","Besleria solanoides","12:59",NA,"",-78.599775,0.11654,1948.042603,NA,"Ocreatus underwoodii",2018-03-18
"1171","STLL1543","Columnea ciliata","15:25",NA,"",-78.598015,0.119227,1952.562134,NA,"Phaethornis syrmatophorus",2018-03-16
"1172","STLL1543","Columnea ciliata","13:34",NA,"",-78.598015,0.119227,1952.562134,NA,"Phaethornis syrmatophorus",2018-03-17
"1173","STLL1543","Columnea ciliata","16:58",NA,"",-78.598015,0.119227,1952.562134,NA,"Phaethornis syrmatophorus",2018-03-17
"1174","STLL1543","Columnea ciliata","9:14",NA,"",-78.598015,0.119227,1952.562134,NA,"Phaethornis syrmatophorus",2018-03-18
"1175","STLL5524","Kohleria affinis","16:55",NA,"y",-78.595032,0.114897,1784.735596,NA,"Aglaiocercus coelestis",2018-03-17
"1176","STLL1270","Gasteranthus lateralis","13:41",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-02
"1177","STLL1270","Gasteranthus lateralis","7:12",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-03
"1178","STLL1270","Gasteranthus lateralis","9:55",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-03
"1179","STLL1270","Gasteranthus lateralis","7:24",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-04
"1180","STLL1270","Gasteranthus lateralis","12:42",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-04
"1181","STLL1270","Gasteranthus lateralis","7:15",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-05
"1182","STLL1270","Gasteranthus lateralis","15:43",NA,"",-78.597586,0.120944,1979.124634,NA,"Phaethornis syrmatophorus",2018-04-05
"1183","STLL1545","Kohleria affinis","15:55",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-06
"1184","STLL1545","Kohleria affinis","17:02",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-06
"1185","STLL1545","Kohleria affinis","8:31",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-07
"1186","STLL1545","Kohleria affinis","14:22",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-07
"1187","STLL1545","Kohleria affinis","15:17",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-07
"1188","STLL1545","Kohleria affinis","16:43",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-07
"1189","STLL1545","Kohleria affinis","6:30",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-08
"1190","STLL1545","Kohleria affinis","14:43",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-08
"1191","STLL1545","Kohleria affinis","15:14",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-08
"1192","STLL1545","Kohleria affinis","17:56",NA,"y",-78.598059,0.11637,1903.780396,NA,"Aglaiocercus coelestis",2018-04-08
"1193","STLL9319","Besleria solanoides","12:03",NA,"",-78.59765,0.120967,1979.084473,NA,"Aglaiocercus coelestis",2018-04-04
"1194","STLL9319","Besleria solanoides","12:02",NA,"",-78.59765,0.120967,1979.084473,NA,"Aglaiocercus coelestis",2018-04-05
"1195","STLL9320","Columnea ciliata","15:51",NA,"",-78.597653,0.120234,1957.673706,NA,"Phaethornis syrmatophorus",2018-04-06
"1196","STLL1273","Drymonia collegarum","7:45",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-19
"1197","STLL1273","Drymonia collegarum","9:40",NA,"y",-78.596692,0.122437,2003.42334,NA,"Aglaiocercus coelestis",2018-05-19
"1198","STLL1273","Drymonia collegarum","6:25",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-20
"1199","STLL1273","Drymonia collegarum","7:49",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-20
"1200","STLL1273","Drymonia collegarum","8:10",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-20
"1201","STLL1273","Drymonia collegarum","11:56",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-20
"1202","STLL1273","Drymonia collegarum","6:39",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-21
"1203","STLL1273","Drymonia collegarum","6:40",NA,"",-78.596692,0.122437,2003.42334,NA,"Coeligena wilsoni",2018-05-21
"1204","STLL1444","Gasteranthus lateralis","13:40",NA,"",-78.596295,0.122659,2025.994385,NA,"Phaethornis syrmatophorus",2018-05-14
"1205","STLL1444","Gasteranthus lateralis","16:51",NA,"",-78.596295,0.122659,2025.994385,NA,"Phaethornis syrmatophorus",2018-05-17
"1206","STLL1445","Besleria solanoides","8:06",NA,"y",-78.596377,0.122556,2023.555176,NA,"Aglaiocercus coelestis",2018-05-21
"1207","STLL1547","Columnea picta","14:09",NA,"",-78.597683,0.116493,1866.633179,NA,"Phaethornis syrmatophorus",2018-05-18
"1208","STLU5601","Kohleria affinis","9:25",NA,"y",-78.594873,0.127193,2128.240234,NA,"Aglaiocercus coelestis",2017-05-06
"1209","STLU5601","Kohleria affinis","11:52",NA,"y",-78.594873,0.127193,2128.240234,NA,"Aglaiocercus coelestis",2017-05-08
"1210","STLU666","Columnea ciliata","8:32",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-06
"1211","STLU666","Columnea ciliata","9:59",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-06
"1212","STLU666","Columnea ciliata","14:49",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-06
"1213","STLU666","Columnea ciliata","15:00",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-06
"1214","STLU666","Columnea ciliata","17:02",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-06
"1215","STLU666","Columnea ciliata","12:25",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-07
"1216","STLU666","Columnea ciliata","12:41",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-07
"1217","STLU666","Columnea ciliata","11:14",NA,"",-78.594501,0.127496,2129.41333,NA,"Coeligena wilsoni",2017-05-08
"1218","STLU666","Columnea ciliata","11:25",NA,"",-78.594501,0.127496,2129.41333,NA,"Phaethornis syrmatophorus",2017-05-08
"1219","STLU1156","Columnea strigosa","12:57",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-23
"1220","STLU1156","Columnea strigosa","15:38",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-23
"1221","STLU1156","Columnea strigosa","7:28",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-24
"1222","STLU1156","Columnea strigosa","8:13",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-24
"1223","STLU1156","Columnea strigosa","10:07",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-24
"1224","STLU1156","Columnea strigosa","13:19",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-24
"1225","STLU1156","Columnea strigosa","16:18",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-24
"1226","STLU1156","Columnea strigosa","7:40",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-25
"1227","STLU1156","Columnea strigosa","8:54",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-25
"1228","STLU1156","Columnea strigosa","14:03",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-25
"1229","STLU1156","Columnea strigosa","6:29",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1230","STLU1156","Columnea strigosa","7:08",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1231","STLU1156","Columnea strigosa","7:53",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1232","STLU1156","Columnea strigosa","10:40",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1233","STLU1156","Columnea strigosa","11:21",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1234","STLU1156","Columnea strigosa","12:04",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1235","STLU1156","Columnea strigosa","12:08",NA,"",-78.591535,0.130238,2245.590088,NA,"Phaethornis syrmatophorus",2017-06-26
"1250","STLU5602","Besleria solanoides","8:48",NA,"",-78.594661,0.127313,2121.684326,NA,"Aglaiocercus coelestis",2017-06-20
"1251","STLU5602","Besleria solanoides","18:08",NA,"",-78.594661,0.127313,2121.684326,NA,"Aglaiocercus coelestis",2017-06-20
"1252","STLU5602","Besleria solanoides","8:32",NA,"",-78.594661,0.127313,2121.684326,NA,"Aglaiocercus coelestis",2017-06-21
"1253","STLU5602","Besleria solanoides","16:31",NA,"",-78.594661,0.127313,2121.684326,NA,"Aglaiocercus coelestis",2017-06-21
"1254","STLU5602","Besleria solanoides","9:03",NA,"",-78.594661,0.127313,2121.684326,NA,"Aglaiocercus coelestis",2017-06-22
"1255","STLU5602","Besleria solanoides","8:48",NA,"",-78.594661,0.127313,2121.684326,NA,"Aglaiocercus coelestis",2017-06-23
"1256","STLU667","Besleria solanoides","16:40",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-20
"1257","STLU667","Besleria solanoides","8:04",NA,"",-78.592828,0.129131,2177.527832,NA,"Aglaiocercus coelestis",2017-06-21
"1258","STLU667","Besleria solanoides","8:50",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-21
"1259","STLU667","Besleria solanoides","11:14",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-21
"1260","STLU667","Besleria solanoides","8:36",NA,"",-78.592828,0.129131,2177.527832,NA,"Aglaiocercus coelestis",2017-06-22
"1261","STLU667","Besleria solanoides","16:03",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-22
"1262","STLU667","Besleria solanoides","7:21",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-23
"1263","STLU667","Besleria solanoides","8:38",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-23
"1264","STLU667","Besleria solanoides","10:13",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-23
"1265","STLU667","Besleria solanoides","11:28",NA,"",-78.592828,0.129131,2177.527832,NA,"Ocreatus underwoodii",2017-06-23
"1266","STLU668","Drymonia teuscheri","14:02",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-23
"1267","STLU668","Drymonia teuscheri","6:13",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-24
"1268","STLU668","Drymonia teuscheri","8:42",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-24
"1269","STLU668","Drymonia teuscheri","10:58",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-24
"1270","STLU668","Drymonia teuscheri","12:31",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-24
"1271","STLU668","Drymonia teuscheri","6:10",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-25
"1272","STLU668","Drymonia teuscheri","9:09",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-25
"1273","STLU668","Drymonia teuscheri","11:57",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-25
"1274","STLU668","Drymonia teuscheri","12:50",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-25
"1275","STLU668","Drymonia teuscheri","7:02",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-26
"1276","STLU668","Drymonia teuscheri","9:49",NA,"",-78.592397,0.129401,2206.981934,NA,"Adelomyia melanogenys",2017-06-26
"1277","STLU668","Drymonia teuscheri","10:20",NA,"",-78.592397,0.129401,2206.981934,NA,"Aglaiocercus coelestis",2017-06-26
"1278","STLU669","Glossoloma oblongicalyx","13:14",NA,"y",-78.585503,0.129235,2361.764893,NA,"Adelomyia melanogenys",2017-07-11
"1279","STLU669","Glossoloma oblongicalyx","8:48",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-12
"1280","STLU669","Glossoloma oblongicalyx","11:27",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-12
"1281","STLU669","Glossoloma oblongicalyx","16:58",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-12
"1282","STLU669","Glossoloma oblongicalyx","6:36",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1283","STLU669","Glossoloma oblongicalyx","8:21",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1284","STLU669","Glossoloma oblongicalyx","9:05",NA,"",-78.585503,0.129235,2361.764893,NA,"Phaethornis syrmatophorus",2017-07-13
"1285","STLU669","Glossoloma oblongicalyx","11:22",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1286","STLU669","Glossoloma oblongicalyx","13:20",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1287","STLU669","Glossoloma oblongicalyx","13:28",NA,"y",-78.585503,0.129235,2361.764893,NA,"Adelomyia melanogenys",2017-07-13
"1288","STLU669","Glossoloma oblongicalyx","13:58",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1289","STLU669","Glossoloma oblongicalyx","14:14",NA,"y",-78.585503,0.129235,2361.764893,NA,"Heliangelus strophianus",2017-07-13
"1290","STLU669","Glossoloma oblongicalyx","15:42",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1291","STLU669","Glossoloma oblongicalyx","16:05",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-13
"1292","STLU669","Glossoloma oblongicalyx","6:17",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-14
"1293","STLU669","Glossoloma oblongicalyx","6:51",NA,"y",-78.585503,0.129235,2361.764893,NA,"Aglaiocercus coelestis",2017-07-14
"1294","STLU9002","Drymonia teuscheri","15:57",NA,"",-78.593153,0.129094,2153.441406,NA,"Aglaiocercus coelestis",2017-07-14
"1295","STLU9002","Drymonia teuscheri","8:03",NA,"",-78.593153,0.129094,2153.441406,NA,"Aglaiocercus coelestis",2017-07-17
"1296","STLU9002","Drymonia teuscheri","8:41",NA,"",-78.593153,0.129094,2153.441406,NA,"Aglaiocercus coelestis",2017-07-17
"1297","STLU9002","Drymonia teuscheri","11:32",NA,"",-78.593153,0.129094,2153.441406,NA,"Aglaiocercus coelestis",2017-07-17
"1344","STLU673","Glossoloma oblongicalyx","11:20",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-26
"1345","STLU673","Glossoloma oblongicalyx","11:39",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-26
"1346","STLU673","Glossoloma oblongicalyx","12:27",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-26
"1347","STLU673","Glossoloma oblongicalyx","15:17",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-26
"1348","STLU673","Glossoloma oblongicalyx","6:00",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1349","STLU673","Glossoloma oblongicalyx","6:49",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1350","STLU673","Glossoloma oblongicalyx","7:14",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1351","STLU673","Glossoloma oblongicalyx","8:11",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1352","STLU673","Glossoloma oblongicalyx","8:53",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1353","STLU673","Glossoloma oblongicalyx","8:55",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1354","STLU673","Glossoloma oblongicalyx","10:36",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1355","STLU673","Glossoloma oblongicalyx","11:23",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1356","STLU673","Glossoloma oblongicalyx","11:50",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1357","STLU673","Glossoloma oblongicalyx","13:35",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1358","STLU673","Glossoloma oblongicalyx","14:01",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1359","STLU673","Glossoloma oblongicalyx","17:05",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-27
"1360","STLU673","Glossoloma oblongicalyx","6:04",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-28
"1361","STLU673","Glossoloma oblongicalyx","6:06",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-28
"1362","STLU673","Glossoloma oblongicalyx","8:03",NA,"",-78.585274,0.128974,2381.17749,NA,"Phaethornis syrmatophorus",2017-09-28
"1363","STLU674","Glossoloma oblongicalyx","11:57",NA,"",-78.58737,0.131191,2278.047363,NA,"Phaethornis syrmatophorus",2017-09-28
"1364","STLU676","Glossoloma oblongicalyx","12:55",NA,"",-78.587647,0.131241,2270.281982,NA,"Phaethornis syrmatophorus",2017-10-20
"1365","STLU676","Glossoloma oblongicalyx","15:23",NA,"",-78.587647,0.131241,2270.281982,NA,"Phaethornis syrmatophorus",2017-10-20
"1366","STLU676","Glossoloma oblongicalyx","17:18",NA,"",-78.587647,0.131241,2270.281982,NA,"Phaethornis syrmatophorus",2017-10-20
"1367","STLU676","Glossoloma oblongicalyx","7:44",NA,"",-78.587647,0.131241,2270.281982,NA,"Phaethornis syrmatophorus",2017-10-21
"1368","STLU676","Glossoloma oblongicalyx","10:47",NA,"",-78.587647,0.131241,2270.281982,NA,"Phaethornis syrmatophorus",2017-10-21
"1369","STLU676","Glossoloma oblongicalyx","14:51",NA,"",-78.587647,0.131241,2270.281982,NA,"Phaethornis syrmatophorus",2017-10-21
"1370","STLU1164","Glossoloma oblongicalyx","14:23",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-20
"1371","STLU1164","Glossoloma oblongicalyx","16:37",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-20
"1372","STLU1164","Glossoloma oblongicalyx","7:14",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1373","STLU1164","Glossoloma oblongicalyx","8:01",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1374","STLU1164","Glossoloma oblongicalyx","9:05",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1375","STLU1164","Glossoloma oblongicalyx","11:58",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1376","STLU1164","Glossoloma oblongicalyx","14:24",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1377","STLU1164","Glossoloma oblongicalyx","16:02",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1378","STLU1164","Glossoloma oblongicalyx","17:19",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-21
"1379","STLU1164","Glossoloma oblongicalyx","6:33",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-22
"1380","STLU1164","Glossoloma oblongicalyx","9:37",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-22
"1381","STLU1164","Glossoloma oblongicalyx","12:16",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-22
"1382","STLU1164","Glossoloma oblongicalyx","16:23",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-22
"1383","STLU1164","Glossoloma oblongicalyx","7:13",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-23
"1384","STLU1164","Glossoloma oblongicalyx","9:30",NA,"",-78.586799,0.130743,2286.202393,NA,"Phaethornis syrmatophorus",2017-10-23
"1385","STLU5613","Gasteranthus lateralis","8:18",NA,"",-78.592982,0.129299,2179.892578,NA,"Phaethornis syrmatophorus",2017-12-17
"1386","STLU5613","Gasteranthus lateralis","12:18",NA,"",-78.592982,0.129299,2179.892578,NA,"Adelomyia melanogenys",2017-12-17
"1387","STLU5613","Gasteranthus lateralis","8:05",NA,"",-78.592982,0.129299,2179.892578,NA,"Phaethornis syrmatophorus",2017-12-18
"1388","STLU5613","Gasteranthus lateralis","15:50",NA,"",-78.592982,0.129299,2179.892578,NA,"Phaethornis syrmatophorus",2017-12-18
"1389","STLU5613","Gasteranthus lateralis","6:51",NA,"",-78.592982,0.129299,2179.892578,NA,"Adelomyia melanogenys",2017-12-19
"1390","STLU5613","Gasteranthus lateralis","7:55",NA,"",-78.592982,0.129299,2179.892578,NA,"Phaethornis syrmatophorus",2017-12-19
"1391","STLU4603","Gasteranthus lateralis","8:41",NA,"",-78.583043,0.128491,2421.545654,NA,"Adelomyia melanogenys",2018-01-11
"1392","STLU4603","Gasteranthus lateralis","14:39",NA,"",-78.583043,0.128491,2421.545654,NA,"Phaethornis syrmatophorus",2018-01-11
"1393","STLU4603","Gasteranthus lateralis","17:00",NA,"",-78.583043,0.128491,2421.545654,NA,"Adelomyia melanogenys",2018-01-11
"1394","STLU8103","Columnea strigosa","16:15",NA,"",-78.58704,0.130931,2270.245605,NA,"Phaethornis syrmatophorus",2018-01-10
"1395","STLU8105","Columnea strigosa","8:06",NA,"",-78.588524,0.132086,2308.75293,NA,"Phaethornis syrmatophorus",2018-02-23
"1396","STLU8105","Columnea strigosa","16:28",NA,"",-78.588524,0.132086,2308.75293,NA,"Phaethornis syrmatophorus",2018-02-23
"1397","STLU8105","Columnea strigosa","12:56",NA,"",-78.588524,0.132086,2308.75293,NA,"Phaethornis syrmatophorus",2018-02-24
"1398","STLU8105","Columnea strigosa","13:20",NA,"y",-78.588524,0.132086,2308.75293,NA,"Heliangelus strophianus",2018-02-24
"1399","STLU8105","Columnea strigosa","12:03",NA,"",-78.588524,0.132086,2308.75293,NA,"Phaethornis syrmatophorus",2018-02-25
"1400","STLU8105","Columnea strigosa","11:36",NA,"",-78.588524,0.132086,2308.75293,NA,"Phaethornis syrmatophorus",2018-02-26
